result: {"valid":true,"decomposeTime":313,"computeWidthTime":1368,"e":864,"v":299,"2^booleanWidth":39648,"cacheHits":0.0033333333333333335,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.2749604721406,"graph":".//data//graphLib//delauney//pr299.tsp.dgf"}
result: {"valid":true,"decomposeTime":307,"computeWidthTime":1739,"e":828,"v":286,"2^booleanWidth":225000,"cacheHits":0.003484320557491289,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.779565475879124,"graph":".//data//graphLib//delauney//pr299.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":271,"computeWidthTime":1695,"e":788,"v":280,"2^booleanWidth":400680,"cacheHits":0.0035587188612099642,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":18.612090973671634,"graph":".//data//graphLib//delauney//a280.tsp.dgf"}
result: {"valid":true,"decomposeTime":259,"computeWidthTime":1368,"e":724,"v":271,"2^booleanWidth":846,"cacheHits":0.003676470588235294,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.72451385311995,"graph":".//data//graphLib//prob//munin4-wpp.dgf"}
result: {"valid":true,"decomposeTime":247,"computeWidthTime":2291,"e":772,"v":264,"2^booleanWidth":561134,"cacheHits":0.0037735849056603774,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":19.09798580507639,"graph":".//data//graphLib//delauney//pr264.tsp.dgf"}
result: {"valid":true,"decomposeTime":317,"computeWidthTime":2789,"e":770,"v":263,"2^booleanWidth":561134,"cacheHits":0.003787878787878788,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":19.09798580507639,"graph":".//data//graphLib//delauney//pr264.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":268,"computeWidthTime":1686,"e":773,"v":262,"2^booleanWidth":151656,"cacheHits":0.0038022813688212928,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.210443051192236,"graph":".//data//graphLib//delauney//gil262.tsp.dgf"}
result: {"valid":true,"decomposeTime":246,"computeWidthTime":1723,"e":749,"v":261,"2^booleanWidth":400680,"cacheHits":0.003816793893129771,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":18.612090973671634,"graph":".//data//graphLib//delauney//a280.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":268,"computeWidthTime":2051,"e":761,"v":258,"2^booleanWidth":19514880,"cacheHits":0.003861003861003861,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":24.218071255661872,"graph":".//data//graphLib//delauney//gil262.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":382,"computeWidthTime":5194,"e":725,"v":254,"2^booleanWidth":965244616704,"cacheHits":0.00392156862745098,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":39.81210364685084,"graph":".//data//graphLib//prob2//BN_43-pp.dgf"}
result: {"valid":true,"decomposeTime":263,"computeWidthTime":1913,"e":725,"v":254,"2^booleanWidth":2518941696,"cacheHits":0.00392156862745098,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":31.23017058349584,"graph":".//data//graphLib//prob2//BN_42-pp.dgf"}
result: {"valid":true,"decomposeTime":289,"computeWidthTime":4867,"e":725,"v":254,"2^booleanWidth":13251629056,"cacheHits":0.00392156862745098,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":33.625450673571855,"graph":".//data//graphLib//prob2//BN_45-pp.dgf"}
result: {"valid":true,"decomposeTime":276,"computeWidthTime":3421,"e":725,"v":254,"2^booleanWidth":2144157696,"cacheHits":0.00392156862745098,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":30.99776386932987,"graph":".//data//graphLib//prob2//BN_44-pp.dgf"}
result: {"valid":true,"decomposeTime":1482,"computeWidthTime":3929,"e":10783,"v":233,"2^booleanWidth":110,"cacheHits":0.004273504273504274,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":6.78135971352466,"graph":".//data//graphLib//coloring//fpsol2.i.1-pp.dgf"}
result: {"valid":true,"decomposeTime":230,"computeWidthTime":1192,"e":586,"v":226,"2^booleanWidth":228,"cacheHits":0.004405286343612335,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":7.832890014164742,"graph":".//data//graphLib//delauney//pr226.tsp.dgf"}
result: {"valid":true,"decomposeTime":255,"computeWidthTime":1152,"e":622,"v":225,"2^booleanWidth":22218,"cacheHits":0.004424778761061947,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":14.439441334892786,"graph":".//data//graphLib//delauney//tsp225.tsp.dgf"}
result: {"valid":true,"decomposeTime":241,"computeWidthTime":1526,"e":328,"v":222,"2^booleanWidth":40,"cacheHits":0.004484304932735426,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":5.321928094887363,"graph":".//data//graphLib//prob//boblo.dgf"}
result: {"valid":true,"decomposeTime":233,"computeWidthTime":1010,"e":646,"v":217,"2^booleanWidth":600,"cacheHits":0.0045871559633027525,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.228818690495881,"graph":".//data//graphLib//prob//munin4-pp.dgf"}
result: {"valid":true,"decomposeTime":249,"computeWidthTime":1072,"e":600,"v":214,"2^booleanWidth":329700,"cacheHits":0.004651162790697674,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":18.33079436144511,"graph":".//data//graphLib//delauney//tsp225.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":400,"computeWidthTime":2443,"e":4100,"v":212,"2^booleanWidth":22,"cacheHits":0.004694835680751174,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":4.459431618637297,"graph":".//data//graphLib//coloring//zeroin.i.1.dgf"}
result: {"valid":true,"decomposeTime":395,"computeWidthTime":1599,"e":3541,"v":212,"2^booleanWidth":56,"cacheHits":0.004694835680751174,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":5.807354922057605,"graph":".//data//graphLib//coloring//zeroin.i.2.dgf"}
result: {"valid":true,"decomposeTime":240,"computeWidthTime":1396,"e":599,"v":207,"2^booleanWidth":39648,"cacheHits":0.004807692307692308,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.2749604721406,"graph":".//data//graphLib//delauney//pr299.tsp-pp.dgf-002.dgf"}
result: {"valid":true,"decomposeTime":436,"computeWidthTime":1577,"e":3540,"v":207,"2^booleanWidth":56,"cacheHits":0.004807692307692308,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":5.807354922057605,"graph":".//data//graphLib//coloring//zeroin.i.3.dgf"}
result: {"valid":true,"decomposeTime":214,"computeWidthTime":1127,"e":586,"v":200,"2^booleanWidth":44720,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.448632567730554,"graph":".//data//graphLib//delauney//kroA200.tsp.dgf"}
result: {"valid":true,"decomposeTime":199,"computeWidthTime":1248,"e":817,"v":200,"2^booleanWidth":2048,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":11.0,"graph":".//data//graphLib//freq//celar07.dgf"}
result: {"valid":true,"decomposeTime":206,"computeWidthTime":1159,"e":580,"v":200,"2^booleanWidth":278250,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":18.086022162004046,"graph":".//data//graphLib//delauney//kroB200.tsp.dgf"}
result: {"valid":true,"decomposeTime":248,"computeWidthTime":79811,"e":709,"v":200,"2^booleanWidth":12161817584,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":33.50163980458506,"graph":".//data//graphLib//freq//graph02.dgf"}
result: {"valid":true,"decomposeTime":200,"computeWidthTime":972,"e":681,"v":200,"2^booleanWidth":584,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.189824558880018,"graph":".//data//graphLib//freq//celar05.dgf"}
result: {"valid":true,"decomposeTime":204,"computeWidthTime":673,"e":721,"v":200,"2^booleanWidth":696,"cacheHits":0.004975124378109453,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.442943495848729,"graph":".//data//graphLib//freq//celar03.dgf"}
result: {"valid":true,"decomposeTime":262,"computeWidthTime":920,"e":571,"v":198,"2^booleanWidth":162112,"cacheHits":0.005025125628140704,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.3066313617125,"graph":".//data//graphLib//delauney//d198.tsp.dgf"}
result: {"valid":true,"decomposeTime":228,"computeWidthTime":1023,"e":572,"v":197,"2^booleanWidth":56180,"cacheHits":0.005050505050505051,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.777769004013763,"graph":".//data//graphLib//delauney//kroB200.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":525,"computeWidthTime":1344,"e":3925,"v":198,"2^booleanWidth":129,"cacheHits":0.005025125628140704,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":7.011227255423254,"graph":".//data//graphLib//coloring//mulsol.i.1.dgf"}
result: {"valid":true,"decomposeTime":256,"computeWidthTime":1164,"e":578,"v":197,"2^booleanWidth":44720,"cacheHits":0.005050505050505051,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.448632567730554,"graph":".//data//graphLib//delauney//kroA200.tsp-pp.dgf"}
